variable_name,source,original_name,N_nonmissing,pct_missing,is_numeric,mean,sd,label
v3_graham_block_4yr_cppvar,v3,graham_block_4yr_cppvar,38042,36.61,TRUE,33.5908,8.6429,""
v3_neuro_abnorm_7yr,v3,neuro_abnorm_7yr,40883,31.88,TRUE,0.206,0.498,""
v3_sra_nonverbal_raw,v3,sra_nonverbal_raw,21968,63.4,TRUE,37.2758,9.0777,""
v3_sra_nonverbal_quotient,v3,sra_nonverbal_quotient,21967,63.4,TRUE,88.7403,19.676,Sra Nonverbal Quotient
v3_psych_adequacy_4yr,v3,psych_adequacy_4yr,44165,26.41,TRUE,1.0202,0.1408,""
v3_iq_adequacy_exam,v3,iq_adequacy_exam,39083,34.88,TRUE,1.0267,0.1612,""
v3_fearfulness_7yr,v3,fearfulness_7yr,40501,32.52,TRUE,32.6569,5.785,""
v3_self_confidence_7yr,v3,self_confidence_7yr,40411,32.67,TRUE,31.1306,5.735,""
v3_abnorm_behavior_7yr,v3,abnorm_behavior_7yr,40503,32.51,TRUE,31.8892,5.1076,""
v3_degree_cooperation_7yr,v3,degree_cooperation_7yr,40494,32.53,TRUE,33.3729,4.3799,""
v3_dependence_7yr,v3,dependence_7yr,40475,32.56,TRUE,34.2331,5.2409,""
v3_neuro_soft_signs_7yr,v3,neuro_soft_signs_7yr,40648,32.27,TRUE,32.6914,6.9747,""
v3_goal_orientation_7yr,v3,goal_orientation_7yr,40480,32.55,TRUE,32.2965,4.5203,""
v3_laterality_7yr,v3,laterality_7yr,40648,32.27,TRUE,32.9191,6.9068,""
v3_nature_activity_7yr,v3,nature_activity_7yr,40484,32.54,TRUE,32.4405,4.3713,""
v3_constr_apraxia_7yr,v3,constr_apraxia_7yr,40648,32.27,TRUE,31.1028,7.8045,""
v3_assertiveness_7yr,v3,assertiveness_7yr,40454,32.59,TRUE,35.0656,5.1263,""
v3_gross_motor_impr_4yr,v3,gross_motor_impr_4yr,38477,35.89,TRUE,1.0294,0.1689,""
v3_fine_motor_impr_4yr,v3,fine_motor_impr_4yr,38420,35.98,TRUE,1.0574,0.2326,""
v3_hearing_impr_4yr,v3,hearing_impr_4yr,38443,35.95,TRUE,1.0566,0.231,""
v3_vision_impr_4yr,v3,vision_impr_4yr,38218,36.32,TRUE,1.3357,0.4723,""
v3_abnormal_gait_4yr,v3,abnormal_gait_4yr,37650,37.27,TRUE,0.0175,0.1311,""
v3_abnormal_posture_4yr,v3,abnormal_posture_4yr,13307,77.83,TRUE,3.6431,2.5302,""
v3_vision_4yr,v3,vision_4yr,37659,37.25,TRUE,1.5911,0.6372,""
v3_stuttering_4yr,v3,stuttering_4yr,31507,47.5,TRUE,4.324,2.4698,""
v3_wisc_full_scale_sum,v3,wisc_full_scale_sum,40198,33.02,TRUE,8.9788,2.0101,""
v2_institution,v2,institution,59391,1.04,TRUE,41.2997,26.5054,""
v2_selection,v2,selection,59391,1.04,TRUE,1.0221,0.147,""
v2_gravida_id,v2,gravida_id,59391,1.04,TRUE,2509.6641,2187.0288,""
v2_preg_order,v2,preg_order,59391,1.04,TRUE,1.2262,0.5349,""
v2_n_cardiovascular,v2,n_cardiovascular,54000,10.02,TRUE,0.1859,0.9747,""
v2_n_pulmonary,v2,n_pulmonary,54000,10.02,TRUE,0.2124,0.9195,""
v2_n_hematologic,v2,n_hematologic,54000,10.02,TRUE,0.5226,1.0948,""
v2_n_metabolic,v2,n_metabolic,54000,10.02,TRUE,0.2192,1.0148,""
v2_n_venereal,v2,n_venereal,54000,10.02,TRUE,0.1656,0.9398,""
v2_n_urinary,v2,n_urinary,54000,10.02,TRUE,0.6755,1.2758,""
v2_n_gynecologic,v2,n_gynecologic,54000,10.02,TRUE,0.6272,1.0523,""
v2_n_neuropsych,v2,n_neuropsych,54000,10.02,TRUE,0.2403,1,""
v2_n_gi,v2,n_gi,54000,10.02,TRUE,0.29,0.98,""
v2_n_integument,v2,n_integument,54000,10.02,TRUE,0.2312,1.1144,""
v2_n_ob_complications,v2,n_ob_complications,54000,10.02,TRUE,0.652,1.419,""
v2_n_puerperal,v2,n_puerperal,54000,10.02,TRUE,0.4518,1.7403,""
v2_n_infectious,v2,n_infectious,54000,10.02,TRUE,0.3561,1.3411,""
v2_mother_id,v2,mother_id,59391,1.04,TRUE,4142704.9798,2649929.4402,""
v2_plurality,v2,plurality,56994,5.04,TRUE,0.0332,0.2344,Plurality
v2_birth_switch,v2,birth_switch,56994,5.04,TRUE,1.0225,0.1517,Birth Switch
v2_repeat_switch,v2,repeat_switch,59391,1.04,TRUE,0.3218,0.4672,Repeat Switch
v2_repeat_order,v2,repeat_order,59391,1.04,TRUE,0.548,0.9007,""
v2_race,v2,race,59081,1.56,TRUE,1.6642,0.7876,Race
v2_race_label,v2,race_label,60016,0,FALSE,"","",""
v2_patient_status,v2,patient_status,55722,7.15,TRUE,1.066,0.2484,""
v2_religion,v2,religion,56444,5.95,TRUE,1.4413,0.5705,Religion
v2_religion_label,v2,religion_label,60016,0,FALSE,"","",""
v2_educ_yrs,v2,educ_yrs,56460,5.93,TRUE,10.6238,2.5663,""
v2_educ_cat,v2,educ_cat,56366,6.08,TRUE,3.3158,1.1788,""
v2_income,v2,income,53151,11.44,TRUE,40.0779,21.2822,""
v2_income_cat,v2,income_cat,53151,11.44,TRUE,3.5199,1.1414,""
v2_housing_density,v2,housing_density,56109,6.51,TRUE,13.885,8.3483,Housing Density
v2_sei,v2,sei,55934,6.8,TRUE,46.8637,21.6581,""
v2_sei_decimal,v2,sei_decimal,55934,6.8,TRUE,4.6864,2.1658,""
v2_sei_cat,v2,sei_cat,55934,6.8,TRUE,2.9264,1.1041,""
v2_marital,v2,marital,59386,1.05,TRUE,2.1768,1.1406,""
v2_marital_label,v2,marital_label,60016,0,FALSE,"","",""
v2_age_group,v2,age_group,59389,1.04,TRUE,3.4574,1.2453,""
v2_gest_at_reg,v2,gest_at_reg,59323,1.15,TRUE,21.3359,8.3881,""
v2_trimester_at_reg,v2,trimester_at_reg,59323,1.15,TRUE,2,0.705,""
v2_prior_preg,v2,prior_preg,57845,3.62,TRUE,2.2307,2.3847,""
v2_parity,v2,parity,58273,2.9,TRUE,1.963,2.1276,""
v2_prior_perinatal_loss,v2,prior_perinatal_loss,56804,5.35,TRUE,0.331,0.8113,Prior Perinatal Loss
v2_prior_livebirths,v2,prior_livebirths,57376,4.4,TRUE,1.943,2.0386,""
v2_cigs_per_day,v2,cigs_per_day,57559,4.09,TRUE,7.0992,12.8843,""
v2_smoker,v2,smoker,57559,4.09,TRUE,0.4674,0.4989,""
v2_prenatal_visits,v2,prenatal_visits,56795,5.37,TRUE,8.4601,4.2141,""
v2_years_smoked,v2,years_smoked,56855,5.27,TRUE,5.7158,12.1281,""
v2_consanguinity,v2,consanguinity,55290,7.87,TRUE,6.1503,3.3717,""
v2_consanguinity_yn,v2,consanguinity_yn,55063,8.25,TRUE,0.0033,0.0572,""
v2_vaginal_bleeding,v2,vaginal_bleeding,54270,9.57,TRUE,1.3766,1.9268,""
v2_fever,v2,fever,54756,8.76,TRUE,0.7384,1.5163,""
v2_vomiting,v2,vomiting,56053,6.6,TRUE,2.5225,2.3025,""
v2_jaundice,v2,jaundice,54379,9.39,TRUE,0.0133,0.2201,""
v2_edema,v2,edema,55267,7.91,TRUE,1.2722,2.0152,""
v2_convulsions,v2,convulsions,54342,9.45,TRUE,0.0181,0.2699,""
v2_menarche_age,v2,menarche_age,57210,4.68,TRUE,12.683,1.5546,""
v2_confining_illness,v2,confining_illness,56251,6.27,TRUE,0.5165,0.771,""
v2_pelvic_inlet,v2,pelvic_inlet,55272,7.9,TRUE,0.0602,0.3193,""
v2_weight_gain,v2,weight_gain,54058,9.93,TRUE,22.6141,10.4684,""
v2_hypertension,v2,hypertension,57113,4.84,TRUE,0.4888,1.1904,""
v2_bp_sys_first,v2,bp_sys_first,57675,3.9,TRUE,114.6956,13.3129,""
v2_bp_dia_first,v2,bp_dia_first,57671,3.91,TRUE,70.2752,10.9383,""
v2_weight_predelivery,v2,weight_predelivery,53718,10.49,TRUE,150.9809,26.6215,""
v2_blood_type,v2,blood_type,56382,6.06,TRUE,1.7478,0.8509,""
v2_blood_type_label,v2,blood_type_label,60016,0,FALSE,"","",""
v2_rh_factor,v2,rh_factor,55969,6.74,TRUE,1.108,0.3104,Rh Factor
v2_rh_label,v2,rh_label,60016,0,FALSE,"","",""
v2_occupation_cat,v2,occupation_cat,56531,5.81,TRUE,2.3924,0.7358,""
v2_occupation_label,v2,occupation_label,60016,0,FALSE,"","",""
v2_sb_iq,v2,sb_iq,38653,35.6,TRUE,97.1207,16.5611,""
v2_sb_iq_cat,v2,sb_iq_cat,38656,35.59,TRUE,3.8176,1.1665,""
v2_placental_wt,v2,placental_wt,47073,21.57,TRUE,432.2788,103.5866,""
v2_bf_days,v2,bf_days,47042,21.62,TRUE,2.5711,1.4082,""
v2_bot_days,v2,bot_days,47046,21.61,TRUE,0.4064,1.0079,""
v2_gavage,v2,gavage,47046,21.61,TRUE,0.049,0.4534,""
v2_tube,v2,tube,47046,21.61,TRUE,0.0093,0.1846,""
v2_other_feed,v2,other_feed,47046,21.61,TRUE,0.0115,0.1964,""
v2_vitamin_k,v2,vitamin_k,52934,11.8,TRUE,0.3317,0.4708,""
v2_coombs,v2,coombs,51408,14.34,TRUE,1.9753,0.1553,""
v2_sex,v2,sex,55923,6.82,TRUE,1.4914,0.4999,""
v2_sex_label,v2,sex_label,60016,0,FALSE,"","",""
v2_ped_records,v2,ped_records,59391,1.04,TRUE,0.9596,0.197,""
v2_birth_wt_g,v2,birth_wt_g,55535,7.47,TRUE,3107.7743,636.4481,""
v2_bw_interval,v2,bw_interval,55758,7.09,TRUE,27.4693,6.5797,""
v2_outcome_grp,v2,outcome_grp,56990,5.04,TRUE,2.9042,0.4046,""
v2_outcome_grp_label,v2,outcome_grp_label,60016,0,FALSE,"","",""
v2_outcome_detail,v2,outcome_detail,56990,5.04,TRUE,1.422,6.7922,""
v2_infant_death,v2,infant_death,56989,5.04,TRUE,0.0306,0.1978,""
v2_gest_age,v2,gest_age,55676,7.23,TRUE,38.9961,3.7155,""
v2_maternal_age,v2,maternal_age,59389,1.04,TRUE,24.2941,6.0606,""
v2_apgar_heart,v2,apgar_heart,49870,16.91,TRUE,1.8927,0.3166,""
v2_apgar_resp,v2,apgar_resp,50678,15.56,TRUE,1.6385,0.5931,""
v2_apgar_tone,v2,apgar_tone,50654,15.6,TRUE,1.6521,0.5962,""
v2_apgar_reflex,v2,apgar_reflex,50636,15.63,TRUE,1.705,0.5686,""
v2_apgar_color,v2,apgar_color,50665,15.58,TRUE,0.8371,0.5439,""
v2_apgar_total,v2,apgar_total,49844,16.95,TRUE,7.7416,1.9968,""
v2_bf_ever,v2,bf_ever,47042,21.62,TRUE,0.9144,0.2797,""
v2_feed_type,v2,feed_type,60016,0,FALSE,"","",""
v2_twinning,v2,twinning,55122,8.15,TRUE,0.0206,0.1419,""
v2_dysmaturity,v2,dysmaturity,46693,22.2,TRUE,0.4774,1.2173,""
v2_antibiotics,v2,antibiotics,52935,11.8,TRUE,0.1164,0.3207,""
v2_wisc_sub1,v2,wisc_sub1,40278,32.89,TRUE,7.3854,2.1018,""
v2_wisc_info,v2,wisc_info,40269,32.9,TRUE,9.1823,3.0074,""
v2_wisc_comp_raw,v2,wisc_comp_raw,40261,32.92,TRUE,6.1228,2.5026,""
v2_wisc_comp,v2,wisc_comp,40248,32.94,TRUE,8.73,2.7561,""
v2_wisc_simil_raw,v2,wisc_simil_raw,40240,32.95,TRUE,17.8958,5.9204,""
v2_wisc_vocab,v2,wisc_vocab,40218,32.99,TRUE,8.7235,3.0732,""
v2_wisc_sub7,v2,wisc_sub7,40240,32.95,TRUE,7.0781,1.9646,""
v2_wisc_digit,v2,wisc_digit,40231,32.97,TRUE,9.5835,2.9779,""
v2_wisc_verb_sum,v2,wisc_verb_sum,40254,32.93,TRUE,36.1972,9.0691,""
v2_bender_raw,v2,bender_raw,40305,32.84,TRUE,11.9415,7.9633,""
v2_ps30_col35,v2,ps30_col35,40302,32.85,TRUE,9.5537,3.1902,""
v2_bender_rotation,v2,bender_rotation,40299,32.85,TRUE,7.2098,5.5626,""
v2_ps30_col39,v2,ps30_col39,40296,32.86,TRUE,9.6842,2.8171,""
v2_ps30_col41,v2,ps30_col41,40240,32.95,TRUE,33.2645,9.5537,""
v2_ps30_col43,v2,ps30_col43,40237,32.96,TRUE,10.085,2.9065,""
v2_auditory_vocal,v2,auditory_vocal,40259,32.92,TRUE,29.3195,6.5598,""
v2_wrat_read,v2,wrat_read,40248,32.94,TRUE,45.3716,11.3267,""
v2_ps30_col49,v2,ps30_col49,40257,32.92,TRUE,8.9809,1.4506,""
v2_ps30_col51,v2,ps30_col51,40297,32.86,TRUE,48.2472,29.3741,""
v2_ps30_col53,v2,ps30_col53,40263,32.91,TRUE,42.1162,27.7628,""
v2_wisc_viq,v2,wisc_viq,40260,32.92,TRUE,98.4373,15.265,""
v2_wisc_piq,v2,wisc_piq,40173,33.06,TRUE,94.3511,19.7962,""
v2_wisc_fsiq,v2,wisc_fsiq,40494,32.53,TRUE,95.6333,14.7916,""
v2_ps30_col63,v2,ps30_col63,40682,32.21,TRUE,10.1161,1.7908,""
v2_ps30_col65,v2,ps30_col65,39869,33.57,TRUE,17.8027,3.7835,""
v2_ps30_col67,v2,ps30_col67,39796,33.69,TRUE,61.2454,14.039,""
v2_ps30_col69,v2,ps30_col69,39798,33.69,TRUE,32.9281,28.17,""
v2_ps30_col71,v2,ps30_col71,39508,34.17,TRUE,8.4137,7.4878,""
v2_ps30_col73,v2,ps30_col73,40464,32.58,TRUE,59.6443,37.7222,""
v2_institution_name,v2,institution_name,60016,0,FALSE,"","",""
v2_institution_city,v2,institution_city,60016,0,FALSE,"","",""
sa_abnor7yr_nindb,sa_abnor7yr,nindb,41869,30.24,TRUE,420476733.343,266720504.1481,""
sa_abnor7yr_col_10,sa_abnor7yr_col,10,39893,33.53,TRUE,1,0,""
sa_abnor7yr_col_11,sa_abnor7yr_col,11,41869,30.24,TRUE,1.6407,0.8008,""
sa_abnor7yr_col_12,sa_abnor7yr_col,12,41869,30.24,TRUE,1.495,0.5,""
sa_abnor7yr_col_13,sa_abnor7yr_col,13,41869,30.24,TRUE,0.0023,0.1073,""
sa_abnor7yr_col_14,sa_abnor7yr_col,14,41869,30.24,TRUE,0.0032,0.1571,""
sa_abnor7yr_col_15,sa_abnor7yr_col,15,41869,30.24,TRUE,2.6831,0.6637,""
sa_abnor7yr_col_16,sa_abnor7yr_col,16,41869,30.24,TRUE,4.419,2.8898,""
sa_abnor7yr_col_17,sa_abnor7yr_col,17,41869,30.24,TRUE,4.4344,2.8939,""
sa_abnor7yr_col_18,sa_abnor7yr_col,18,41869,30.24,TRUE,4.3695,2.9081,""
sa_abnor7yr_col_19,sa_abnor7yr_col,19,41098,31.52,TRUE,4.3741,2.2274,""
sa_abnor7yr_col_20,sa_abnor7yr_col,20,41098,31.52,TRUE,3.3327,2.8237,""
sa_abnor7yr_col_21,sa_abnor7yr_col,21,40907,31.84,TRUE,1,0,""
sa_abnor7yr_col_22,sa_abnor7yr_col,22,40725,32.14,TRUE,1,0,""
sa_abnor7yr_col_23,sa_abnor7yr_col,23,39664,33.91,TRUE,1,0,""
sa_abnor7yr_col_24,sa_abnor7yr_col,24,33570,44.06,TRUE,1,0,""
sa_abnor7yr_col_25,sa_abnor7yr_col,25,40684,32.21,TRUE,0.4158,0.6942,""
sa_abnor7yr_col_26,sa_abnor7yr_col,26,40684,32.21,TRUE,5.2591,3.7996,""
sa_abnor7yr_col_27,sa_abnor7yr_col,27,40684,32.21,TRUE,4.5349,2.8929,""
sa_abnor7yr_col_28,sa_abnor7yr_col,28,41869,30.24,TRUE,8.8471,1.143,""
sa_abnor7yr_col_29,sa_abnor7yr_col,29,41869,30.24,TRUE,0.6404,1.979,""
sa_abnor7yr_col_30,sa_abnor7yr_col,30,41869,30.24,TRUE,0.7987,2.2755,""
sa_abnor7yr_col_31,sa_abnor7yr_col,31,41869,30.24,TRUE,0.3695,1.1951,""
sa_abnor7yr_col_32,sa_abnor7yr_col,32,41869,30.24,TRUE,3.8253,3.5207,""
sa_abnor7yr_col_33,sa_abnor7yr_col,33,41869,30.24,TRUE,3.761,3.4929,""
sa_abnor7yr_col_34,sa_abnor7yr_col,34,41869,30.24,TRUE,0.0198,0.1624,""
sa_abnor7yr_col_35,sa_abnor7yr_col,35,41869,30.24,TRUE,1.4886,2.8394,""
sa_abnor7yr_col_36,sa_abnor7yr_col,36,41869,30.24,TRUE,1.5089,2.8645,""
sa_abnor7yr_col_37,sa_abnor7yr_col,37,41869,30.24,TRUE,1.495,2.8553,""
sa_abnor7yr_col_38,sa_abnor7yr_col,38,41869,30.24,TRUE,0.1771,0.5024,""
sa_abnor7yr_col_39,sa_abnor7yr_col,39,41869,30.24,TRUE,0.2688,1.1949,""
sa_abnor7yr_col_40,sa_abnor7yr_col,40,41869,30.24,TRUE,0.5329,0.7689,""
sa_card8133_serology_form_code,sa_card8133_serology_form,code,32098,46.52,TRUE,1813,0,""
sa_card8133_serology_revision,sa_card8133_serology,revision,32098,46.52,TRUE,3,0,""
sa_card8133_serology_nindb,sa_card8133_serology,nindb,32098,46.52,TRUE,426470890.4635,269664673.3486,""
sa_card8133_serology_request_no,sa_card8133_serology_request,no,32098,46.52,TRUE,1.0254,4.4606,""
sa_card8133_serology_study_no,sa_card8133_serology_study,no,32098,46.52,TRUE,71148.3166,301.6034,""
sa_card8133_serology_col_23,sa_card8133_serology_col,23,32098,46.52,TRUE,7.9998,0.0447,""
sa_card8133_serology_col_24,sa_card8133_serology_col,24,32098,46.52,TRUE,2.204,3.5715,""
sa_card8133_serology_col_25,sa_card8133_serology_col,25,32098,46.52,TRUE,2.7571,3.3325,""
sa_card8133_serology_col_26,sa_card8133_serology_col,26,32098,46.52,TRUE,5.8096,2.9156,""
sa_card8133_serology_col_27,sa_card8133_serology_col,27,32098,46.52,TRUE,4.7642,3.304,""
sa_card8133_serology_col_28,sa_card8133_serology_col,28,32081,46.55,TRUE,0.4943,1.9041,""
sa_card8133_serology_col_29,sa_card8133_serology_col,29,32078,46.55,TRUE,0.5451,1.9793,""
sa_card8133_serology_col_30,sa_card8133_serology_col,30,32078,46.55,TRUE,0.5509,1.9939,""
sa_card8133_serology_col_31,sa_card8133_serology_col,31,32078,46.55,TRUE,0.5071,1.9306,""
sa_card8133_serology_col_32,sa_card8133_serology_col,32,32082,46.54,TRUE,0.0744,0.3508,""
sa_card8133_serology_col_33,sa_card8133_serology_col,33,32082,46.54,TRUE,0.0809,0.7943,""
sa_card8133_serology_col_34,sa_card8133_serology_col,34,32082,46.54,TRUE,0.243,0.9073,""
sa_card8133_serology_col_35,sa_card8133_serology_col,35,32082,46.54,TRUE,0.0225,0.37,""
sa_congmalf_nindb,sa_congmalf,nindb,59391,1.04,TRUE,403479181.9867,269843568.8897,""
sa_congmalf_col_10_12,sa_congmalf_col_10,12,55193,8.04,TRUE,0.6334,2.1568,""
sa_congmalf_col_13_14,sa_congmalf_col_13,14,55193,8.04,TRUE,0.2339,0.5778,""
sa_congmalf_col_15_18,sa_congmalf_col_15,18,55193,8.04,TRUE,145.75,695.3793,""
sa_congmalf_malf_code_02,sa_congmalf_malf_code,02,60016,0,FALSE,"","",""
sa_congmalf_malf_code_03,sa_congmalf_malf_code,03,1454,97.58,TRUE,1251.2785,1755.4248,""
sa_congmalf_malf_code_41,sa_congmalf_malf_code,41,1255,97.91,TRUE,3.7084,22.7455,""
sa_congmalf_malf_code_42,sa_congmalf_malf_code,42,60016,0,FALSE,"","",""
sa_congmalf_malf_code_43,sa_congmalf_malf_code,43,48617,18.99,TRUE,265.3933,570.6671,""
sa_congmalf_malf_code_44,sa_congmalf_malf_code,44,1969,96.72,TRUE,1832.6171,839.8078,""
sa_congmalf_malf_code_45,sa_congmalf_malf_code,45,1969,96.72,TRUE,1103.3479,2321.3073,""
sa_f90401_form_code,sa_f90401_form,code,53251,11.27,TRUE,90401,0,""
sa_f90401_nindb,sa_f90401,nindb,53251,11.27,TRUE,421180461.3657,263649422.2659,""
sa_f90401_col_15,sa_f90401_col,15,53251,11.27,TRUE,1.3744,3.2349,""
sa_f90401_col_16,sa_f90401_col,16,53251,11.27,TRUE,8.8978,0.9499,""
sa_f90401_col_17,sa_f90401_col,17,53251,11.27,TRUE,2.1608,3.8427,""
sa_f90401_col_18,sa_f90401_col,18,53251,11.27,TRUE,1.374,3.2348,""
sa_f90401_col_19,sa_f90401_col,19,53251,11.27,TRUE,8.8984,0.9451,""
sa_f90401_col_20,sa_f90401_col,20,53251,11.27,TRUE,2.1605,3.8428,""
sa_f90401_col_21,sa_f90401_col,21,53251,11.27,TRUE,1.3721,3.2351,""
sa_f90401_col_22,sa_f90401_col,22,53251,11.27,TRUE,8.8967,0.9585,""
sa_f90401_col_23,sa_f90401_col,23,53251,11.27,TRUE,2.1589,3.8431,""
sa_f90401_col_24,sa_f90401_col,24,53251,11.27,TRUE,1.3721,3.2351,""
sa_f90401_col_25,sa_f90401_col,25,53251,11.27,TRUE,8.8967,0.9585,""
sa_f90401_col_26,sa_f90401_col,26,53251,11.27,TRUE,2.1591,3.8431,""
sa_f90401_col_27,sa_f90401_col,27,53251,11.27,TRUE,1.3722,3.2351,""
sa_f90401_col_28,sa_f90401_col,28,53251,11.27,TRUE,8.8969,0.9575,""
sa_f90401_col_29,sa_f90401_col,29,53251,11.27,TRUE,2.1591,3.8431,""
sa_f90401_col_30,sa_f90401_col,30,53251,11.27,TRUE,1.3724,3.2351,""
sa_f90401_col_31,sa_f90401_col,31,53251,11.27,TRUE,8.8968,0.9576,""
sa_f90401_col_32,sa_f90401_col,32,53251,11.27,TRUE,2.1591,3.8431,""
sa_f90401_col_33,sa_f90401_col,33,53251,11.27,TRUE,1.3727,3.2352,""
sa_f90401_col_34,sa_f90401_col,34,53251,11.27,TRUE,8.897,0.9563,""
sa_f90401_col_35,sa_f90401_col,35,53251,11.27,TRUE,2.1592,3.843,""
sa_f90401_col_36,sa_f90401_col,36,53251,11.27,TRUE,1.3799,3.234,""
sa_f90401_col_37,sa_f90401_col,37,53251,11.27,TRUE,8.901,0.9232,""
sa_f90401_col_38,sa_f90401_col,38,53251,11.27,TRUE,2.1625,3.8423,""
sa_f90401_col_39,sa_f90401_col,39,53251,11.27,TRUE,1.3793,3.235,""
sa_f90401_col_40,sa_f90401_col,40,53251,11.27,TRUE,8.8992,0.9397,""
sa_f90401_col_41,sa_f90401_col,41,53251,11.27,TRUE,2.1619,3.8421,""
sa_f90401_col_42,sa_f90401_col,42,53251,11.27,TRUE,1.3727,3.235,""
sa_f90401_col_43,sa_f90401_col,43,53251,11.27,TRUE,8.8972,0.9552,""
sa_f90401_col_44,sa_f90401_col,44,53251,11.27,TRUE,2.16,3.8429,""
sa_f90401_col_45,sa_f90401_col,45,53251,11.27,TRUE,1.3735,3.2352,""
sa_f90401_col_46,sa_f90401_col,46,53251,11.27,TRUE,8.8974,0.9536,""
sa_f90401_col_47,sa_f90401_col,47,53251,11.27,TRUE,2.1593,3.843,""
sa_f90401_col_48,sa_f90401_col,48,53251,11.27,TRUE,1.3745,3.2349,""
sa_f90401_col_49,sa_f90401_col,49,53251,11.27,TRUE,8.8975,0.9526,""
sa_f90401_col_50,sa_f90401_col,50,53251,11.27,TRUE,2.1608,3.8427,""
sa_f90401_col_51,sa_f90401_col,51,53251,11.27,TRUE,1.3729,3.2349,""
sa_f90401_col_52,sa_f90401_col,52,53251,11.27,TRUE,8.8968,0.9583,""
sa_f90401_col_53,sa_f90401_col,53,53251,11.27,TRUE,2.1591,3.8431,""
sa_f90401_col_54,sa_f90401_col,54,53251,11.27,TRUE,1.3722,3.2351,""
sa_f90401_col_55,sa_f90401_col,55,53251,11.27,TRUE,8.8968,0.958,""
sa_f90401_col_56,sa_f90401_col,56,53251,11.27,TRUE,2.1591,3.8431,""
sa_f90401_col_57,sa_f90401_col,57,53251,11.27,TRUE,1.372,3.2351,""
sa_f90401_col_58,sa_f90401_col,58,53251,11.27,TRUE,8.8968,0.9582,""
sa_f90401_col_59,sa_f90401_col,59,53251,11.27,TRUE,2.1594,3.8429,""
sa_f90401_col_60,sa_f90401_col,60,53251,11.27,TRUE,1.3112,3.1742,""
sa_f90401_col_61,sa_f90401_col,61,53251,11.27,TRUE,8.8972,0.9549,""
sa_f90401_col_62,sa_f90401_col,62,53251,11.27,TRUE,2.1606,3.8428,""
sa_f90401_col_63,sa_f90401_col,63,53251,11.27,TRUE,1.3756,3.234,""
sa_f90401_col_64,sa_f90401_col,64,53251,11.27,TRUE,8.8971,0.9555,""
sa_f90401_col_65,sa_f90401_col,65,53251,11.27,TRUE,2.1591,3.843,""
sa_f90401_col_66,sa_f90401_col,66,53251,11.27,TRUE,1.3729,3.2347,""
sa_f90401_col_67,sa_f90401_col,67,53251,11.27,TRUE,8.8968,0.9569,""
sa_f90401_col_68,sa_f90401_col,68,53251,11.27,TRUE,8.8516,1.1459,""
sa_f90401_col_69,sa_f90401_col,69,53251,11.27,TRUE,8.862,1.1056,""
sa_f90401_col_70,sa_f90401_col,70,53251,11.27,TRUE,1.3825,3.2323,""
sa_f90401_col_71,sa_f90401_col,71,53251,11.27,TRUE,8.8621,1.1051,""
sa_f90401_col_72,sa_f90401_col,72,53251,11.27,TRUE,0.9835,0.1274,""
sa_f90401_col_73,sa_f90401_col,73,53251,11.27,TRUE,0.9832,0.1567,""
sa_f90401_col_74,sa_f90401_col,74,53251,11.27,TRUE,0.1456,0.3527,""
sa_f90401_col_75,sa_f90401_col,75,53251,11.27,TRUE,0.48,0.8532,""
sa_f90401_col_76,sa_f90401_col,76,53251,11.27,TRUE,0.7592,0.4276,""
sa_f90401_col_77,sa_f90401_col,77,53251,11.27,TRUE,0.0257,0.3577,""
sa_f90401_col_78,sa_f90401_col,78,53251,11.27,TRUE,0.0147,0.244,""
sa_f90401_col_80,sa_f90401_col,80,50959,15.09,TRUE,1,0,""
sa_ruptmemb_nindb,sa_ruptmemb,nindb,49188,18.04,TRUE,417260508.0833,262868203.4406,""
sa_ruptmemb_col_10,sa_ruptmemb_col,10,49188,18.04,TRUE,1.7055,0.9136,""
sa_ruptmemb_col_11,sa_ruptmemb_col,11,49188,18.04,TRUE,1.491,0.5033,""
sa_ruptmemb_col_12,sa_ruptmemb_col,12,49188,18.04,TRUE,0.2537,0.4352,""
sa_ruptmemb_col_13,sa_ruptmemb_col,13,49188,18.04,TRUE,4.0562,2.9043,""
sa_ruptmemb_col_14,sa_ruptmemb_col,14,49188,18.04,TRUE,1.1273,0.8912,""
sa_ruptmemb_col_15,sa_ruptmemb_col,15,49188,18.04,TRUE,4.4479,2.8797,""
sa_ruptmemb_col_16,sa_ruptmemb_col,16,49188,18.04,TRUE,5.9402,0.2371,""
sa_ruptmemb_col_17,sa_ruptmemb_col,17,49188,18.04,TRUE,3.1514,2.2658,""
sa_ruptmemb_col_18,sa_ruptmemb_col,18,49188,18.04,TRUE,0.726,0.7056,""
sa_ruptmemb_col_19,sa_ruptmemb_col,19,49188,18.04,TRUE,4.0388,2.8981,""
sa_ruptmemb_col_20,sa_ruptmemb_col,20,49188,18.04,TRUE,2.5158,1.7031,""
sa_ruptmemb_col_21,sa_ruptmemb_col,21,49188,18.04,TRUE,4.4296,2.8949,""
sa_ruptmemb_col_22,sa_ruptmemb_col,22,49188,18.04,TRUE,1.1406,0.4866,""
sa_ruptmemb_col_23,sa_ruptmemb_col,23,49188,18.04,TRUE,3.5366,0.6357,""
sa_ruptmemb_col_24,sa_ruptmemb_col,24,49188,18.04,TRUE,4.0673,3.4763,""
